temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,wt_percent_Si,wt_percent_C,log(fluence_n_cm2),log(flux_n_cm2_sec),group,Measured_DT41J_[C]
291.6666666666667,0.0505,0.58175,1.25175,0.0076,0.2165,0.221,19.622214022966297,10.85670544914684,original,41.83333333333333
291.6666666666667,0.0505,0.58175,1.25175,0.0076,0.2165,0.221,19.47856649559384,10.856234907715743,original,22.0
291.6666666666667,0.0505,0.58175,1.25175,0.0076,0.2165,0.221,19.47856649559384,10.856234907715743,original,25.0
292.77777777777777,0.0435,0.1271666666666666,1.1283333333333334,0.0094,0.4563333333333332,0.0863333333333333,18.553883026643877,10.97589517366088,original,-6.949999999999999
291.6666666666667,0.0435,0.1271666666666666,1.1283333333333334,0.0094,0.4563333333333332,0.0863333333333333,19.049218022670185,10.853182072975097,original,10.544444444444444
291.6666666666667,0.0435,0.1271666666666666,1.1283333333333334,0.0094,0.4563333333333332,0.0863333333333333,19.25285303097989,10.863066827054835,original,11.911111111111111
291.6666666666667,0.0435,0.1271666666666666,1.1283333333333334,0.0094,0.4563333333333332,0.0863333333333333,19.622214022966297,10.85670544914684,original,11.833333333333334
291.6666666666667,0.0435,0.1271666666666666,1.1283333333333334,0.0094,0.4563333333333332,0.0863333333333333,19.47856649559384,10.856234907715743,original,17.0
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,18.830588668685145,11.278703618266356,original,22.22222222222222
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.193124598354466,11.227450371064984,original,32.77777777777778
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.40312052117582,11.201883377794925,original,19.444444444444443
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.665580991017958,11.117168771487613,original,35.47222222222222
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,18.830588668685145,11.278703618266356,original,8.333333333333334
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.193124598354466,11.227450371064984,original,17.77777777777778
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.40312052117582,11.201883377794925,original,15.555555555555555
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.665580991017958,11.117168771487613,original,32.388888888888886
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.814913181275077,11.102323275004402,original,48.0
290.55555555555554,0.1,0.51,1.3,0.009,0.24,0.22,19.814913181275077,11.102323275004402,original,55.0
290.55555555555554,0.04,0.95,1.41,0.009,0.45,0.085,18.830588668685145,11.278703618266356,original,12.22222222222222
290.55555555555554,0.04,0.95,1.41,0.009,0.45,0.085,19.193124598354466,11.227450371064984,original,26.11111111111111
290.55555555555554,0.04,0.95,1.41,0.009,0.45,0.085,19.40312052117582,11.201883377794925,original,12.77777777777778
290.55555555555554,0.04,0.95,1.41,0.009,0.45,0.085,19.665580991017958,11.117168771487613,original,24.05
290.55555555555554,0.04,0.95,1.41,0.009,0.45,0.085,19.814913181275077,11.102323275004402,original,36.0
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,18.650307523131936,11.072319670148945,original,52.05
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.03342375548695,10.945785422957377,original,60.78888888888889
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,18.650307523131936,11.072319670148945,original,16.511111111111106
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.03342375548695,10.945785422957377,original,44.95555555555555
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.380211241711606,10.90966504388846,original,80.0
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.380211241711606,10.90966504388846,original,58.0
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.232996110392158,10.912675975052013,original,52.61111111111112
292.77777777777777,0.16,0.8,0.71,0.013,0.25,0.21,19.232996110392158,10.912675975052013,original,64.38888888888889
292.77777777777777,0.041,0.73,1.96,0.013,0.25,0.075,18.650307523131936,11.072319670148945,original,3.5500000000000003
292.77777777777777,0.041,0.73,1.96,0.013,0.25,0.075,19.03342375548695,10.945785422957377,original,16.288888888888888
292.77777777777777,0.041,0.73,1.96,0.013,0.25,0.075,19.380211241711606,10.90966504388846,original,8.0
292.77777777777777,0.041,0.73,1.96,0.013,0.25,0.075,19.232996110392158,10.912675975052013,original,14.333333333333334
292.77777777777777,0.07,0.62,1.45,0.008,0.2,0.2,18.499687082618404,10.971496697997829,original,18.33333333333333
292.77777777777777,0.07,0.62,1.45,0.008,0.2,0.2,19.07188200730613,10.892739886956194,original,6.111111111111111
291.6666666666667,0.07,0.62,1.45,0.008,0.2,0.2,19.34830486304816,10.860048438446102,original,25.688888888888886
291.1111111111111,0.07,0.62,1.45,0.008,0.2,0.2,19.53655844257153,10.897558157057532,original,30.53333333333333
292.77777777777777,0.07,0.62,1.45,0.008,0.2,0.2,18.499687082618404,10.971496697997829,original,13.333333333333334
292.77777777777777,0.07,0.62,1.45,0.008,0.2,0.2,19.07188200730613,10.892739886956194,original,20.0
291.6666666666667,0.07,0.62,1.45,0.008,0.2,0.2,19.34830486304816,10.860048438446102,original,30.205555555555552
291.1111111111111,0.07,0.62,1.45,0.008,0.2,0.2,19.53655844257153,10.897558157057532,original,29.494444444444444
292.77777777777777,0.04,0.09,1.46,0.005,0.48,0.11,18.499687082618404,10.971496697997829,original,13.333333333333334
292.77777777777777,0.04,0.09,1.46,0.005,0.48,0.11,19.07188200730613,10.892739886956194,original,23.88888888888889
291.6666666666667,0.04,0.09,1.46,0.005,0.48,0.11,19.34830486304816,10.860048438446102,original,24.6
291.1111111111111,0.04,0.09,1.46,0.005,0.48,0.11,19.53655844257153,10.897558157057532,original,36.61666666666666
289.44444444444446,0.03,0.58,1.38,0.005,0.23,0.23,18.80002935924413,10.656784162840928,original,3.3888888888888893
289.44444444444446,0.03,0.58,1.38,0.005,0.23,0.23,18.80002935924413,10.656784162840928,original,15.555555555555555
286.6666666666667,0.03,0.58,1.38,0.005,0.23,0.23,19.161368002234976,10.521739215190296,original,-5.055555555555554
286.6666666666667,0.174,0.665,1.465,0.01,0.186,0.219,19.161368002234976,10.521739215190296,original,87.30555555555554
289.44444444444446,0.05,0.16,1.35,0.008,0.16,0.23,18.80002935924413,10.656784162840928,original,13.055555555555555
286.6666666666667,0.05,0.16,1.35,0.008,0.16,0.23,19.161368002234976,10.521739215190296,original,3.666666666666672
288.9,0.054,0.52,1.45,0.012,0.23,0.23,18.71248133780192,11.249886903520997,original,24.522222222222226
288.9,0.054,0.52,1.45,0.012,0.23,0.23,18.71248133780192,11.249886903520997,original,36.35
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.21979402669198,11.202473479878725,original,22.02777777777778
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.21979402669198,11.202473479878725,original,24.422222222222224
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.551815822351017,11.196280325032763,original,22.133333333333336
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.551815822351017,11.196280325032763,original,39.59444444444444
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.6712561748122,11.092906560473924,original,34.922222222222224
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.6712561748122,11.092906560473924,original,45.36111111111112
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.74744288330284,11.092996642607693,original,34.36666666666667
288.9,0.054,0.52,1.45,0.012,0.23,0.23,19.74744288330284,11.092996642607693,original,50.25
288.9,0.041,0.605,1.76,0.008,0.342,0.069,18.71248133780192,11.249886903520997,original,28.90555555555555
288.9,0.041,0.605,1.76,0.008,0.342,0.069,19.21979402669198,11.202473479878725,original,6.627777777777777
288.9,0.041,0.605,1.76,0.008,0.342,0.069,19.551815822351017,11.196280325032763,original,29.927777777777774
288.9,0.041,0.605,1.76,0.008,0.342,0.069,19.6712561748122,11.092906560473924,original,25.077777777777776
288.9,0.041,0.605,1.76,0.008,0.342,0.069,19.74744288330284,11.092996642607693,original,39.98333333333333
288.9,0.051,0.54,1.5,0.015,0.2,0.2,18.76170236754141,11.299107933260489,original,22.866666666666664
288.9,0.051,0.54,1.5,0.015,0.2,0.2,18.76170236754141,11.299107933260489,original,15.27222222222222
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.1867021225651,11.197937036204898,original,30.022222222222226
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.1867021225651,11.197937036204898,original,30.55555555555556
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.575580380573516,11.235414303183289,original,28.177777777777777
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.575580380573516,11.235414303183289,original,28.988888888888887
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.63392271215388,11.10817447725948,original,47.333333333333336
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.63392271215388,11.10817447725948,original,29.72222222222222
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.68718995439164,11.069787982232508,original,35.46666666666667
288.9,0.051,0.54,1.5,0.015,0.2,0.2,19.68718995439164,11.069787982232508,original,39.50555555555556
288.9,0.029,0.11,1.44,0.018,0.49,0.11,18.76170236754141,11.299107933260489,original,14.877777777777778
288.9,0.029,0.11,1.44,0.018,0.49,0.11,19.1867021225651,11.197937036204898,original,14.61111111111111
288.9,0.029,0.11,1.44,0.018,0.49,0.11,19.575580380573516,11.235414303183289,original,15.094444444444449
288.9,0.029,0.11,1.44,0.018,0.49,0.11,19.63392271215388,11.10817447725948,original,20.28333333333333
288.9,0.029,0.11,1.44,0.018,0.49,0.11,19.68718995439164,11.069787982232508,original,23.444444444444443
293.5,0.05,0.77,1.39,0.007,0.17,0.2,18.65715150190097,10.366004740169082,original,13.67777777777778
293.5,0.05,0.77,1.39,0.007,0.17,0.2,18.65715150190097,10.366004740169082,original,6.638888888888889
293.5,0.02,0.07,1.73,0.015,0.22,0.07,18.65715150190097,10.366004740169082,original,18.95555555555556
293.5,0.06,0.79,1.42,0.007,0.07,0.2,18.57065967002153,10.296606803345927,original,19.98333333333333
293.5,0.06,0.79,1.42,0.007,0.07,0.2,18.57065967002153,10.296606803345927,original,3.1833333333333336
293.5,0.02,0.11,1.69,0.016,0.26,0.07,18.57065967002153,10.296606803345927,original,27.85
296.0,0.025,0.89,1.26,0.006,0.26,0.21,18.63638758581316,10.32533628207742,original,23.666666666666668
296.0,0.025,0.89,1.26,0.006,0.26,0.21,18.63638758581316,10.32533628207742,original,25.738888888888887
296.0,0.03,0.16,1.72,0.009,0.27,0.075,18.63638758581316,10.32533628207742,original,38.78888888888888
296.0,0.03,0.94,1.24,0.004,0.27,0.22,18.6307328928172,10.31634853755756,original,25.23888888888889
296.0,0.03,0.94,1.24,0.004,0.27,0.22,18.6307328928172,10.31634853755756,original,25.30555555555556
296.0,0.03,0.15,1.73,0.006,0.26,0.075,18.6307328928172,10.31634853755756,original,20.383333333333333
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,18.511883360978874,10.948618764816588,original,29.444444444444443
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,18.98407703390283,10.938727763489332,original,50.0
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,19.12385164096709,10.911554490937776,original,52.22222222222222
276.6666666666667,0.11,0.49,1.375,0.01,0.202,0.239,19.193124598354466,10.761337169495896,original,55.0
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,18.511883360978874,10.948618764816588,original,17.77777777777778
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,18.98407703390283,10.938727763489332,original,36.66666666666666
276.1111111111111,0.11,0.49,1.375,0.01,0.202,0.239,19.12385164096709,10.911554490937776,original,40.55555555555556
276.6666666666667,0.11,0.49,1.375,0.01,0.202,0.239,19.193124598354466,10.761337169495896,original,55.55555555555556
276.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.511883360978874,10.948618764816588,original,36.66666666666666
276.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,18.98407703390283,10.938727763489332,original,68.88888888888889
276.1111111111111,0.17,0.64,1.478,0.011,0.225,0.217,19.12385164096709,10.911554490937776,original,65.55555555555556
276.6666666666667,0.17,0.64,1.478,0.011,0.225,0.217,19.193124598354466,10.761337169495896,original,67.22222222222223
276.1111111111111,0.25,0.54,1.48,0.019,0.67,0.1,18.511883360978874,10.948618764816588,original,60.0
276.1111111111111,0.25,0.54,1.48,0.019,0.67,0.1,18.98407703390283,10.938727763489332,original,105.0
276.1111111111111,0.25,0.54,1.48,0.019,0.67,0.1,19.12385164096709,10.911554490937776,original,107.77777777777776
276.6666666666667,0.25,0.54,1.48,0.019,0.67,0.1,19.193124598354466,10.761337169495896,original,111.11111111111111
282.22222222222223,0.25,0.54,1.48,0.019,0.67,0.1,19.414973347970815,10.758890102051971,original,119.96666666666668
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,18.431363764158988,10.81124020704799,original,23.33333333333333
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,18.92427928606188,10.874022681153638,original,39.44444444444444
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,19.22271647114758,10.761067183010972,original,52.77777777777778
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,18.431363764158988,10.81124020704799,original,29.444444444444443
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,18.92427928606188,10.874022681153638,original,46.11111111111112
275.55555555555554,0.12,0.53,1.315,0.007,0.235,0.16,19.22271647114758,10.761067183010972,original,67.22222222222223
275.55555555555554,0.17,0.64,1.478,0.011,0.225,0.217,18.431363764158988,10.81124020704799,original,27.77777777777778
275.55555555555554,0.17,0.64,1.478,0.011,0.225,0.217,18.92427928606188,10.874022681153638,original,55.0
275.55555555555554,0.17,0.64,1.478,0.011,0.225,0.217,19.22271647114758,10.761067183010972,original,74.44444444444444
275.55555555555554,0.25,0.554,1.56,0.019,0.45,0.084,18.431363764158988,10.81124020704799,original,76.66666666666667
275.55555555555554,0.25,0.554,1.56,0.019,0.45,0.084,18.92427928606188,10.874022681153638,original,96.66666666666669
275.55555555555554,0.25,0.554,1.56,0.019,0.45,0.084,19.22271647114758,10.761067183010972,original,125.0
290.0,0.09,0.62,1.36,0.007,0.0,0.0,19.477121254719663,11.0,original,38.4
290.0,0.09,0.62,1.36,0.007,0.0,0.0,19.778151250383644,11.0,original,69.8
281.7,0.14,0.5,1.29,0.013,0.25,0.2,19.14612803567824,11.152288344383056,original,78.0
281.7,0.14,0.5,1.29,0.013,0.25,0.2,19.155336037465062,11.02530586526477,original,67.0
281.7,0.14,0.5,1.29,0.013,0.25,0.2,19.56584781867352,11.198491897647498,original,86.0
281.7,0.11,0.53,1.24,0.011,0.24,0.21,19.155336037465062,11.02530586526477,original,38.0
281.7,0.22,0.11,1.25,0.015,0.32,0.17,19.14612803567824,11.152288344383056,original,61.0
281.7,0.22,0.11,1.25,0.015,0.32,0.17,19.56584781867352,11.198491897647498,original,122.0
274.0,0.1,0.72,0.58,0.012,0.35,0.181,17.75587485567249,9.1778870026895,original,-28.93
274.0,0.1,0.72,0.58,0.012,0.35,0.181,18.100370545117563,9.239836102164602,original,-3.719999999999999
274.0,0.3,0.09,1.49,0.012,0.37,0.068,17.75587485567249,9.1778870026895,original,60.94
274.0,0.3,0.09,1.49,0.012,0.37,0.068,18.100370545117563,9.239836102164602,original,52.42999999999999
303.88888888888886,0.1,0.74,0.66,0.012,0.3,0.19,18.537819095073274,10.780498998526602,original,39.28986785917724
303.88888888888886,0.1,0.74,0.66,0.012,0.3,0.19,18.537819095073274,10.780498998526602,original,19.4031838547049
303.88888888888886,0.1,0.084,1.57,0.017,0.46,0.07,18.537819095073274,10.780498998526602,original,22.311859541106443
274.0,0.11,0.62,1.36,0.009,0.26,0.185,17.32221929473392,9.698191891373185,original,21.1
274.0,0.11,0.62,1.36,0.009,0.26,0.185,18.552668216112192,9.698191891373185,original,41.7
274.0,0.1,0.625,1.395,0.012,0.23,0.185,18.552668216112192,9.698191891373185,original,15.5
274.0,0.1,0.625,1.395,0.012,0.23,0.185,17.32221929473392,9.698191891373185,original,4.5
274.0,0.064,1.47,1.53,0.011,0.22,0.084,17.32221929473392,9.698191891373185,original,22.1
274.0,0.064,1.47,1.53,0.011,0.22,0.084,18.552668216112192,9.698191891373185,original,52.3
290.0,0.096,0.58,1.4,0.009,0.21,0.22,19.56466606425209,10.5998820890309,original,47.55555555555556
290.0,0.096,0.58,1.4,0.009,0.21,0.22,19.56466606425209,10.5998820890309,original,47.61111111111112
290.0,0.045,0.083,1.33,0.004,0.14,0.13,19.56466606425209,10.5998820890309,original,6.666666666666668
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.705007959333336,10.852092913250567,original,99.44444444444444
283.8888888888889,0.2,0.54,1.31,0.01,0.18,0.2,19.705007959333336,10.852092913250567,original,97.66666666666666
283.8888888888889,0.26,0.62,1.37,0.018,0.27,0.11,19.705007959333336,10.852092913250567,original,132.11111111111111
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.29088455088349,11.812913356642856,original,71.89540000000001
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.40263789441284,11.812913356642856,original,96.8137
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.46473092065514,11.812913356642856,original,75.9804
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.51235615044977,11.812913356642856,original,77.2059
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.432647056263907,11.812913356642856,original,80.0654
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.41570268402185,11.812913356642856,original,84.9673
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.407025297340045,11.812913356642856,original,91.9118
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.47634462124598,11.812913356642856,original,91.9118
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.45334127753013,11.812913356642856,original,113.562
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.48774341974053,11.812913356642856,original,117.239
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.573935133243115,11.812913356642856,original,105.392
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.59446989873833,11.812913356642856,original,99.6732
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.60856240154305,11.812913356642856,original,95.1797
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.62225444467652,11.812913356642856,original,96.8137
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.64834634756882,11.812913356642856,original,90.6863
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.677797598992846,11.812913356642856,original,96.4052
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.640782456715943,11.812913356642856,original,107.843
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.665883859722157,11.812913356642856,original,112.745
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.78257151165065,11.812913356642856,original,95.1797
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.724980820826296,11.812913356642856,original,108.25199999999998
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.76751428947947,11.812913356642856,original,115.605
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.75984454770861,11.812913356642856,original,137.663
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.81498300861774,11.812913356642856,original,123.77500000000002
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.79923989176683,11.812913356642856,original,144.608
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.848284589680524,11.812913356642856,original,135.212
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.843465128904597,11.812913356642856,original,137.255
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.86404568578333,11.812913356642856,original,146.242
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.88657926709892,11.812913356642856,original,140.114
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.92715983833615,11.812913356642856,original,150.735
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.951763831362488,11.812913356642856,original,137.255
270.0,0.14,0.84,1.4,0.019,0.25,0.19,19.96791659565445,11.812913356642856,original,156.45400000000004
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.00959535330108,11.812913356642856,original,156.04599999999996
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.00405039270193,11.812913356642856,original,159.722
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.028009722801016,11.812913356642856,original,170.752
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.06838254888911,11.812913356642856,original,165.85
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.060603418246075,11.812913356642856,original,167.484
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.07504668728012,11.812913356642856,original,151.552
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.085426162571427,11.812913356642856,original,176.471
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.11927568948684,11.812913356642856,original,165.85
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.14348633171154,11.812913356642856,original,177.69600000000003
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.227287530447256,11.812913356642856,original,163.807
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.233957604384905,11.812913356642856,original,184.232
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.280815028235093,11.812913356642856,original,235.294
270.0,0.14,0.84,1.4,0.019,0.25,0.19,20.330981637700823,11.812913356642856,original,215.686
282.77777777777777,0.05,0.56,1.32,0.01,0.24,0.24,19.952792443044093,11.031395996257242,original,68.61111111111111
282.77777777777777,0.05,0.56,1.32,0.01,0.24,0.24,19.952792443044093,11.031395996257242,original,79.55555555555556
282.77777777777777,0.08,0.07,1.17,0.008,0.14,0.1,19.952792443044093,11.031395996257242,original,20.33333333333333
291.0,0.03,0.73,1.33,0.007,0.28,0.2,19.569373909615045,10.822839469769956,original,22.05555555555556
291.0,0.03,0.73,1.33,0.007,0.28,0.2,19.569373909615045,10.822839469769956,original,28.5
291.0,0.04,0.67,1.44,0.015,0.48,0.066,19.569373909615045,10.822839469769956,original,34.88888888888889
288.9,0.057,0.77,1.38,0.013,0.3,0.24,19.57170883180869,10.807848436369303,original,35.166666666666664
288.9,0.04,0.64,1.45,0.011,0.53,0.069,19.57170883180869,10.807848436369303,original,25.33333333333333
288.9,0.057,0.77,1.38,0.013,0.3,0.24,19.57170883180869,10.807848436369303,original,15.77777777777778
291.0,0.05,0.73,0.69,0.01,0.27,0.21,19.59879050676312,10.825595104277369,original,6.5
291.0,0.05,0.73,0.69,0.01,0.27,0.21,19.59879050676312,10.825595104277369,original,15.444444444444445
291.0,0.026,0.71,1.48,0.011,0.57,0.08,19.59879050676312,10.825595104277369,original,42.61111111111112
289.0,0.07,0.65,1.18,0.005,0.23,0.18,19.622214022966297,10.821293039074726,original,38.11111111111111
289.0,0.07,0.65,1.18,0.005,0.23,0.18,19.622214022966297,10.821293039074726,original,24.72222222222222
289.0,0.03,0.65,1.34,0.01,0.55,0.09,19.622214022966297,10.821293039074726,original,32.611111111111114
291.5,0.06,0.55,1.32,0.005,0.22,0.23,19.77670118398841,10.867117343675831,original,52.888888888888886
291.5,0.06,0.55,1.32,0.005,0.22,0.23,19.77670118398841,10.867117343675831,original,32.55555555555556
291.5,0.03,0.06,1.28,0.005,0.47,0.11,19.77670118398841,10.867117343675831,original,36.55555555555556
293.3333333333333,0.05,0.59,1.36,0.006,0.23,0.21,19.510545010206613,10.89446710761548,original,19.77777777777778
293.3333333333333,0.05,0.59,1.36,0.006,0.23,0.21,19.510545010206613,10.89446710761548,original,27.0
293.3333333333333,0.04,0.22,1.33,0.004,0.17,0.19,19.510545010206613,10.89446710761548,original,15.72222222222222
293.8888888888889,0.065,0.62,1.36,0.014,0.25,0.22,19.33445375115093,10.889686440637997,original,29.38888888888889
293.8888888888889,0.065,0.62,1.36,0.014,0.25,0.22,19.33445375115093,10.889686440637997,original,0.8888888888888893
293.8888888888889,0.03,0.072,1.37,0.011,0.49,0.11,19.33445375115093,10.889686440637997,original,24.77777777777778
293.8888888888889,0.065,0.62,1.36,0.014,0.25,0.22,19.52891670027765,10.86844268090455,original,41.33333333333333
293.8888888888889,0.065,0.62,1.36,0.014,0.25,0.22,19.52891670027765,10.86844268090455,original,12.88888888888889
293.8888888888889,0.03,0.072,1.37,0.011,0.49,0.11,19.52891670027765,10.86844268090455,original,44.66666666666667
292.22222222222223,0.21,0.88,1.36,0.011,0.24,0.1,19.71264970162721,10.929863810453364,original,115.55555555555556
287.77777777777777,0.06,0.58,1.45,0.005,0.24,0.22,19.92479599579791,11.080223695748057,original,54.44444444444444
287.77777777777777,0.06,0.58,1.45,0.005,0.24,0.22,19.92479599579791,11.080223695748057,original,59.44444444444444
287.77777777777777,0.054,0.13,1.39,0.017,0.51,0.11,19.92479599579791,11.080223695748057,original,49.44444444444444
287.77777777777777,0.06,0.62,1.3,0.007,0.18,0.22,19.968949680981343,11.110307591706087,original,63.888888888888886
287.77777777777777,0.06,0.62,1.3,0.007,0.18,0.22,19.968949680981343,11.110307591706087,original,71.11111111111111
287.77777777777777,0.07,0.07,1.43,0.013,0.49,0.16,19.968949680981343,11.110307591706087,original,38.888888888888886
279.44444444444446,0.307,1.045,1.161,0.009,0.252,0.094,19.17609125905568,11.321258794927193,original,143.88888888888889
279.44444444444446,0.185,1.121,1.269,0.012,0.181,0.11,19.17609125905568,11.321258794927193,original,138.7777777777778
279.44444444444446,0.194,1.067,1.281,0.009,0.217,0.142,19.17609125905568,11.321258794927193,original,140.61111111111111
279.44444444444446,0.174,0.665,1.465,0.01,0.186,0.219,19.17609125905568,11.321258794927193,original,63.16666666666667
280.0,0.307,1.045,1.161,0.009,0.252,0.094,19.37657695705651,11.333702305770869,original,155.61111111111111
280.0,0.185,1.121,1.269,0.012,0.181,0.11,19.37657695705651,11.333702305770869,original,144.11111111111111
280.0,0.194,1.067,1.281,0.009,0.217,0.142,19.37657695705651,11.333702305770869,original,148.77777777777777
280.0,0.174,0.665,1.465,0.01,0.186,0.219,19.37657695705651,11.333702305770869,original,78.27777777777779
277.22222222222223,0.25,0.53,1.51,0.011,0.26,0.22,18.972202838379065,10.757392887808898,original,107.83333333333331
278.3333333333333,0.25,0.53,1.51,0.011,0.26,0.22,19.214843848047696,10.718214160366603,original,125.94444444444444
278.8888888888889,0.25,0.53,1.51,0.011,0.26,0.22,19.32014628611105,10.593452974562013,original,106.11111111111111
274.44444444444446,0.25,0.53,1.51,0.011,0.26,0.22,19.611723308007345,11.756890843878852,original,151.72222222222223
287.22222222222223,0.11,0.61,1.37,0.004,0.23,0.23,19.352182518111363,10.445985006705262,original,73.72222222222223
287.22222222222223,0.11,0.61,1.37,0.004,0.23,0.23,19.352182518111363,10.445985006705262,original,70.88888888888889
287.22222222222223,0.048,0.067,1.525,0.005,0.375,0.12,19.352182518111363,10.445985006705262,original,13.77777777777778
286.0,0.073,0.49,1.34,0.014,0.37,0.22,19.975431808509263,11.045261437414908,original,67.11111111111111
286.0,0.073,0.49,1.34,0.014,0.37,0.22,19.975431808509263,11.045261437414908,original,68.44444444444446
286.0,0.023,0.87,1.23,0.006,0.41,0.04,19.975431808509263,11.045261437414908,original,72.83333333333334
293.0,0.06,0.79,0.7,0.012,0.27,0.22,18.78103693862113,10.981200336021782,original,14.833333333333332
293.0,0.06,0.79,0.7,0.012,0.27,0.22,18.78103693862113,10.981200336021782,original,11.833333333333332
293.0,0.016,0.69,1.8,0.015,0.21,0.06,18.78103693862113,10.981200336021782,original,18.11111111111111
293.0,0.06,0.79,0.7,0.012,0.27,0.22,18.78103693862113,10.981200336021782,original,0.0
